4018;40035
10041;40035
13998;40035
16481;40036
27764;40036
30689;40036
10631;40037
15437;40037
158;40037
38014;40038
26344;40038
23834;40038
20191;40039
23655;40039
15933;40039
35131;40040
13721;40040
11114;40040
2336;40041
3994;40041
29149;40041
12965;40042
35050;40042
18998;40042
23645;40043
12442;40043
30278;40043
1548;40044
889;40044
33237;40044
27623;40044
16216;40045
34243;40045
38771;40045
17092;40046
33705;40046
35957;40046
25261;40046
7174;40047
28705;40047
32890;40047
31200;40047
8248;40048
4979;40048
10681;40048
7522;40048
14421;40049
5459;40049
35016;40049
17554;40050
8267;40050
36943;40050
9986;40050
15342;40051
25133;40051
16366;40051
16496;40052
34535;40052
16853;40052
21751;40053
19349;40053
16767;40053
30742;40054
8770;40054
15204;40054
19446;40055
1653;40055
19209;40055
21623;40056
30246;40056
14299;40056
5077;40056
17843;40057
13279;40057
27428;40057
8897;40057
9413;40058
30694;40058
15630;40058
28955;40058
23364;40059
33627;40059
27090;40059
29631;40059
21460;40060
17984;40060
35037;40060
9678;40061
2384;40061
29449;40061
34592;40062
38881;40062
26064;40062
3023;40062
16365;40063
24006;40063
20253;40063
19825;40063
27565;40064
35341;40064
7119;40064
9084;40064
7956;40065
33902;40065
9893;40065
11960;40065
15638;40066
3180;40066
12717;40066
31460;40067
28656;40067
32329;40067
3640;40068
26705;40068
27615;40068
11326;40068
26818;40069
2176;40069
36184;40069
37935;40069
7697;40070
29272;40070
30225;40070
16135;40070
21485;40071
22576;40071
28529;40071
20835;40071
37267;40072
38929;40072
33428;40072
21281;40072
27540;40073
35056;40073
7503;40073
34211;40074
19818;40074
29725;40074
39119;40075
15591;40075
13618;40075
37152;40075
14530;40076
19749;40076
15334;40076
8753;40076
30199;40077
4571;40077
37007;40077
3807;40078
32955;40078
10257;40078
8856;40078
3449;40079
31592;40079
26046;40079
20114;40080
28405;40080
25879;40080
24964;40081
35860;40081
27814;40081
14485;40082
6931;40082
10612;40082
37560;40083
5376;40083
4260;40083
29651;40083
36730;40084
3244;40084
2597;40084
38537;40085
5740;40085
9327;40085
32367;40085
20945;40086
37709;40086
14330;40086
15718;40086
32523;40087
27041;40087
19658;40087
5346;40087
29104;40088
11708;40088
28348;40088
25367;40089
5189;40089
31394;40089
11646;40089
29387;40090
3061;40090
38947;40090
37484;40091
33071;40091
6190;40091
32537;40091
35800;40092
29523;40092
1988;40092
33160;40092
27754;40093
25619;40093
36291;40093
30743;40094
27968;40094
11719;40094
5718;40094
2264;40095
11283;40095
31509;40095
28218;40095
24518;40096
5391;40096
14121;40096
24076;40097
12630;40097
38690;40097
26221;40097
265;40098
11715;40098
20158;40098
11413;40098
24362;40099
20270;40099
153;40099
33645;40099
4937;40100
13848;40100
29805;40100
33140;40101
20826;40101
34534;40101
38137;40102
28805;40102
24378;40102
10585;40102
901;40103
27429;40103
32319;40103
963;40103
7894;40104
23098;40104
23536;40104
14736;40104
8552;40105
37737;40105
34031;40105
28137;40106
11035;40106
34849;40106
33462;40107
19135;40107
12274;40107
20903;40107
38046;40108
23502;40108
22160;40108
30888;40109
1146;40109
653;40109
20337;40110
14106;40110
537;40110
3931;40110
34922;40111
18729;40111
2921;40111
13393;40111
24289;40112
33897;40112
2475;40112
10097;40113
22213;40113
28853;40113
32039;40114
4102;40114
32712;40114
24915;40114
14680;40115
3732;40115
29922;40115
1763;40115
1505;40116
3383;40116
21604;40116
6164;40117
19795;40117
32130;40117
8914;40117
15441;40118
14914;40118
4762;40118
28527;40119
35341;40119
39802;40119
35472;40119
29565;40120
22200;40120
23729;40120
33935;40120
14516;40121
11514;40121
5942;40121
36084;40122
39512;40122
18600;40122
36126;40123
20821;40123
4266;40123
16571;40124
5269;40124
6139;40124
6342;40124
12620;40125
6358;40125
14544;40125
24009;40126
12795;40126
38893;40126
16113;40126
29178;40127
39573;40127
13891;40127
34614;40127
19756;40128
8377;40128
7487;40128
11072;40128
4241;40129
521;40129
6310;40129
14304;40130
31382;40130
6293;40130
9592;40131
32253;40131
23237;40131
3401;40132
29418;40132
12084;40132
4498;40132
3803;40133
3126;40133
36209;40133
4506;40134
15191;40134
31114;40134
5523;40134
14844;40135
21196;40135
30472;40135
35839;40136
3561;40136
26064;40136
36680;40137
7;40137
21553;40137
38053;40138
7494;40138
6533;40138
2712;40139
26338;40139
20680;40139
35967;40140
31869;40140
31598;40140
32492;40141
36889;40141
15917;40141
27906;40142
17745;40142
20060;40142
14910;40143
36640;40143
35209;40143
31733;40144
17430;40144
35622;40144
35974;40144
9448;40145
24120;40145
8725;40145
15290;40145
32569;40146
5352;40146
15567;40146
34121;40147
34978;40147
27306;40147
17557;40147
1053;40148
24923;40148
32576;40148
22135;40148
32138;40149
6468;40149
25675;40149
38533;40149
22280;40150
34735;40150
20465;40150
15599;40151
14466;40151
35973;40151
10450;40151
1740;40152
37741;40152
39970;40152
30392;40152
26526;40153
18613;40153
33068;40153
35294;40153
11429;40154
33572;40154
24150;40154
29886;40155
4498;40155
32726;40155
10835;40155
3886;40156
37065;40156
30069;40156
37351;40156
4646;40157
13013;40157
5537;40157
34131;40157
1550;40158
14298;40158
37564;40158
39117;40158
29178;40159
32297;40159
22973;40159
4064;40159
38795;40160
24103;40160
34995;40160
12391;40161
32821;40161
24554;40161
1579;40161
8562;40162
37343;40162
27887;40162
36069;40163
7399;40163
21391;40163
7179;40163
8871;40164
4574;40164
3425;40164
7114;40164
2643;40165
33211;40165
14686;40165
12504;40165
21481;40166
9400;40166
30312;40166
14910;40166
38741;40167
10787;40167
14277;40167
36890;40168
28988;40168
10268;40168
3303;40168
1967;40169
9516;40169
14009;40169
4499;40169
12911;40170
22269;40170
24973;40170
19295;40170
35865;40171
25186;40171
39859;40171
15567;40172
31276;40172
25219;40172
21571;40172
28029;40173
37513;40173
28484;40173
14479;40173
33051;40174
12137;40174
11652;40174
38528;40175
23819;40175
4159;40175
6611;40176
30612;40176
28324;40176
21208;40177
31218;40177
8132;40177
23934;40177
36356;40178
29802;40178
23889;40178
37593;40179
25186;40179
16567;40179
36402;40179
26119;40180
15545;40180
14541;40180
33988;40180
35518;40181
14779;40181
1233;40181
4172;40182
3399;40182
20522;40182
2641;40182
6432;40183
7339;40183
35667;40183
13255;40184
11382;40184
30564;40184
39311;40184
6234;40185
33923;40185
9671;40185
35748;40186
25969;40186
15151;40186
7462;40186
12965;40187
29655;40187
12951;40187
10707;40187
17652;40188
4491;40188
35443;40188
32445;40188
23374;40189
9805;40189
33192;40189
23646;40189
256;40190
9145;40190
37288;40190
11101;40190
16923;40191
9403;40191
23778;40191
33459;40192
25739;40192
23096;40192
14158;40192
37310;40193
9870;40193
20578;40193
6805;40194
19773;40194
28799;40194
3929;40194
31737;40195
4202;40195
13194;40195
17953;40196
15017;40196
29945;40196
37752;40196
27504;40197
19353;40197
29491;40197
31162;40197
29433;40198
27011;40198
30002;40198
19391;40199
5449;40199
7915;40199
35557;40199
2856;40200
33890;40200
25221;40200
21649;40200
14671;40201
24552;40201
32806;40201
26969;40202
33339;40202
5258;40202
1043;40203
32614;40203
9601;40203
39814;40204
930;40204
5208;40204
25351;40205
32219;40205
29669;40205
34438;40206
28780;40206
20614;40206
37084;40206
20849;40207
15380;40207
3349;40207
26171;40208
11998;40208
13130;40208
7699;40208
12311;40209
22714;40209
34188;40209
16132;40209
36043;40210
959;40210
9254;40210
663;40211
29849;40211
5613;40211
30924;40211
5486;40212
39621;40212
24938;40212
3534;40212
10661;40213
10380;40213
8310;40213
5200;40214
6837;40214
35010;40214
25092;40215
8460;40215
31817;40215
7918;40215
19099;40216
37773;40216
31418;40216
4221;40217
21953;40217
9092;40217
25709;40218
21516;40218
38166;40218
850;40218
38225;40219
39632;40219
25524;40219
33962;40219
13560;40220
7;40220
11954;40220
31383;40221
25641;40221
31570;40221
26734;40222
2429;40222
37730;40222
7344;40223
12526;40223
11830;40223
27368;40224
6931;40224
25402;40224
4226;40224
30462;40225
33322;40225
17224;40225
14800;40226
32576;40226
22145;40226
14024;40227
11706;40227
12404;40227
2299;40228
10566;40228
11903;40228
21386;40228
2139;40229
5466;40229
26281;40229
24763;40230
32062;40230
38369;40230
37113;40231
34290;40231
24681;40231
34438;40231
9809;40232
2789;40232
29171;40232
18644;40232
35952;40233
11866;40233
16571;40233
38869;40234
25416;40234
1988;40234
18878;40234
27469;40235
31272;40235
23512;40235
14658;40235
7771;40236
26977;40236
20433;40236
29708;40236
18469;40237
21004;40237
11761;40237
10123;40237
34142;40238
4618;40238
2514;40238
18067;40239
22781;40239
21470;40239
11888;40240
31820;40240
30516;40240
31486;40240
4133;40241
19463;40241
24608;40241
32928;40241
31716;40242
11350;40242
3499;40242
38359;40242
11047;40243
13692;40243
32171;40243
737;40244
18323;40244
27909;40244
33607;40244
36541;40245
28845;40245
29642;40245
36887;40245
24849;40246
37330;40246
28053;40246
30194;40246
24013;40247
34234;40247
33606;40247
22543;40248
22026;40248
39942;40248
2777;40248
35428;40249
4243;40249
2716;40249
20151;40249
24572;40250
11455;40250
7847;40250
4283;40250
3870;40251
25113;40251
5117;40251
6349;40251
16011;40252
5229;40252
39122;40252
30625;40253
23530;40253
30024;40253
2078;40253
21993;40254
29955;40254
25272;40254
14179;40254
5547;40255
16285;40255
32645;40255
1767;40256
8004;40256
22700;40256
4978;40256
21864;40257
30584;40257
1087;40257
4160;40257
26693;40258
26504;40258
33841;40258
5016;40258
39252;40259
39557;40259
24154;40259
35165;40259
13426;40260
36943;40260
12185;40260
15703;40261
26067;40261
14323;40261
5517;40261
5917;40262
7243;40262
19658;40262
3795;40263
39372;40263
3354;40263
30831;40263
5792;40264
31438;40264
20219;40264
10598;40265
29291;40265
31209;40265
9434;40266
24023;40266
34952;40266
4151;40266
11792;40267
2386;40267
18612;40267
22358;40268
18614;40268
22951;40268
28073;40268
453;40269
35523;40269
36731;40269
10831;40270
39928;40270
12856;40270
29449;40270
33436;40271
15191;40271
3446;40271
19479;40272
4898;40272
15497;40272
21102;40273
8571;40273
2716;40273
39724;40273
8958;40274
15050;40274
36355;40274
5811;40274
20694;40275
537;40275
7314;40275
7522;40275
33688;40276
37003;40276
27878;40276
8103;40277
33440;40277
8235;40277
2410;40277
26734;40278
8399;40278
27472;40278
29066;40278
23755;40279
23779;40279
15121;40279
29797;40280
11744;40280
4074;40280
13474;40281
34636;40281
6223;40281
32628;40281
16321;40282
20169;40282
22010;40282
15677;40283
7963;40283
27714;40283
4968;40284
39648;40284
8770;40284
26796;40284
33622;40285
5884;40285
30970;40285
33392;40285
38919;40286
4736;40286
29835;40286
35530;40287
1809;40287
30949;40287
31771;40287
16514;40288
4639;40288
38731;40288
38566;40289
14220;40289
40008;40289
4960;40290
15987;40290
39192;40290
5026;40290
24995;40291
6537;40291
27683;40291
20360;40291
21296;40292
18160;40292
8967;40292
7563;40293
756;40293
25114;40293
29887;40294
28819;40294
15104;40294
35443;40294
29686;40295
15742;40295
5446;40295
36066;40296
30314;40296
22131;40296
39669;40297
25624;40297
13504;40297
3716;40297
3623;40298
7874;40298
19838;40298
8641;40299
2396;40299
8503;40299
33845;40299
10335;40300
20878;40300
39060;40300
16487;40301
33922;40301
31990;40301
36662;40301
36012;40302
24542;40302
31072;40302
33410;40303
10350;40303
13329;40303
5427;40304
15599;40304
23178;40304
39636;40305
12268;40305
15411;40305
2921;40305
20657;40306
15962;40306
28818;40306
26252;40307
1931;40307
21435;40307
29344;40308
2566;40308
33789;40308
19377;40309
25987;40309
19302;40309
23685;40310
28850;40310
2246;40310
7311;40310
35026;40311
25363;40311
23650;40311
35886;40312
13921;40312
16422;40312
14439;40312
12340;40313
19022;40313
37916;40313
15977;40313
2296;40314
24046;40314
16285;40314
20342;40315
33135;40315
39446;40315
33676;40315
12273;40316
22867;40316
8627;40316
1146;40316
27950;40317
23985;40317
21872;40317
5633;40318
33428;40318
37288;40318
28174;40318
2911;40319
14645;40319
7199;40319
20001;40320
14055;40320
14730;40320
27718;40320
9984;40321
15385;40321
27136;40321
25353;40322
5557;40322
30749;40322
8598;40322
8361;40323
30276;40323
3220;40323
23394;40324
29147;40324
1117;40324
22802;40325
34049;40325
8144;40325
24312;40326
5443;40326
14765;40326
32918;40327
15170;40327
7113;40327
8208;40327
30586;40328
39379;40328
2568;40328
21301;40329
36642;40329
11550;40329
18768;40330
7642;40330
23576;40330
19579;40331
34836;40331
30392;40331
32886;40331
29795;40332
7582;40332
6055;40332
28790;40333
3231;40333
22523;40333
18225;40334
9168;40334
35737;40334
4655;40335
32983;40335
36607;40335
3911;40336
38013;40336
37242;40336
22740;40337
799;40337
16266;40337
30316;40338
8681;40338
15080;40338
13721;40338
29940;40339
29044;40339
38257;40339
30386;40339
39819;40340
17593;40340
39883;40340
16410;40341
4869;40341
1976;40341
14220;40342
782;40342
28177;40342
24953;40343
11944;40343
38957;40343
37261;40343
34027;40344
19077;40344
31839;40344
17876;40344
34153;40345
35991;40345
36742;40345
10957;40345
26572;40346
716;40346
13213;40346
16258;40347
32666;40347
23969;40347
2074;40347
36935;40348
19805;40348
25013;40348
24288;40348
19971;40349
35061;40349
19973;40349
498;40349
1475;40350
30735;40350
39091;40350
3287;40350
18323;40351
39987;40351
32303;40351
29075;40352
13439;40352
17877;40352
18529;40353
23979;40353
16141;40353
25637;40353
23244;40354
19477;40354
20127;40354
37867;40354
17843;40355
36910;40355
5429;40355
25325;40356
5429;40356
1759;40356
16455;40357
6937;40357
1369;40357
7974;40358
32425;40358
23096;40358
5009;40358
29228;40359
24839;40359
7744;40359
26794;40359
1364;40360
6840;40360
21008;40360
21030;40360
24688;40361
14526;40361
5127;40361
10320;40362
21918;40362
30700;40362
10131;40363
163;40363
31989;40363
20372;40363
22839;40364
6807;40364
11413;40364
14384;40364
30192;40365
10705;40365
27763;40365
12217;40366
21759;40366
6968;40366
38412;40366
36854;40367
7840;40367
38197;40367
15638;40368
8132;40368
17087;40368
34632;40368
31898;40369
14532;40369
21725;40369
152;40370
6226;40370
9912;40370
11421;40371
22125;40371
9130;40371
109;40371
17109;40372
32008;40372
13024;40372
12370;40373
34492;40373
33085;40373
21327;40374
23863;40374
39719;40374
28638;40375
34969;40375
21201;40375
30718;40375
31574;40376
38170;40376
39868;40376
25538;40376
18737;40377
5722;40377
6179;40377
8646;40377
25133;40378
11226;40378
38352;40378
21884;40378
30686;40379
32359;40379
4644;40379
13953;40380
15880;40380
37032;40380
7044;40381
20087;40381
9076;40381
8845;40382
35895;40382
25957;40382
20495;40383
16227;40383
1807;40383
10403;40384
5196;40384
4979;40384
8806;40385
27702;40385
4821;40385
34445;40386
4248;40386
3347;40386
4599;40387
4745;40387
32260;40387
23632;40388
1317;40388
7137;40388
18911;40388
20462;40389
7394;40389
21004;40389
21265;40389
6380;40390
1678;40390
12624;40390
32746;40391
7283;40391
25350;40391
11969;40392
39590;40392
9503;40392
19704;40393
27306;40393
8980;40393
16288;40393
10985;40394
9199;40394
15106;40394
24031;40395
1384;40395
13421;40395
1839;40395
3196;40396
7503;40396
5048;40396
3693;40397
23569;40397
1794;40397
31158;40398
22395;40398
10348;40398
19020;40399
24362;40399
34073;40399
24007;40400
35886;40400
896;40400
10745;40401
3809;40401
12201;40401
20735;40401
4706;40402
4161;40402
17389;40402
9268;40402
8736;40403
12994;40403
5352;40403
38613;40404
38216;40404
21431;40404
21647;40404
33858;40405
32636;40405
30769;40405
17298;40405
34607;40406
10967;40406
30616;40406
18125;40407
4216;40407
7825;40407
22769;40407
30702;40408
34810;40408
32029;40408
25807;40409
38364;40409
3241;40409
7925;40410
1621;40410
27700;40410
23884;40410
20973;40411
10348;40411
1779;40411
31825;40411
36592;40412
6888;40412
14984;40412
22649;40413
29994;40413
1310;40413
12487;40414
31733;40414
4859;40414
27974;40415
38013;40415
25702;40415
28029;40416
30749;40416
21146;40416
5455;40416
33769;40417
37416;40417
5777;40417
4687;40417
17318;40418
4850;40418
36664;40418
9693;40419
20420;40419
38968;40419
37689;40419
23776;40420
8598;40420
20053;40420
10348;40420
35749;40421
28397;40421
26338;40421
22215;40422
10243;40422
827;40422
12133;40423
12900;40423
29921;40423
3979;40423
23480;40424
12391;40424
28368;40424
7698;40425
8601;40425
24851;40425
12682;40425
10997;40426
26618;40426
1116;40426
5262;40426
39538;40427
35179;40427
8689;40427
25522;40427
3182;40428
1543;40428
5703;40428
23266;40428
8130;40429
4762;40429
4349;40429
29266;40430
29326;40430
16567;40430
24921;40430
39112;40431
6783;40431
35896;40431
10501;40432
9084;40432
12494;40432
34826;40433
14502;40433
22397;40433
20262;40433
11749;40434
12908;40434
39719;40434
5632;40434
33559;40435
29453;40435
16771;40435
5849;40436
38285;40436
27933;40436
37673;40437
25522;40437
37880;40437
15042;40437
31231;40438
7269;40438
27728;40438
31673;40438
34991;40439
23718;40439
13870;40439
28388;40440
18637;40440
6959;40440
8852;40440
28233;40441
12501;40441
3497;40441
15617;40441
38846;40442
32790;40442
13207;40442
34772;40443
27465;40443
2539;40443
25321;40443
5208;40444
26283;40444
10912;40444
22116;40445
22711;40445
11924;40445
7713;40445
19407;40446
14304;40446
37936;40446
21389;40446
12428;40447
14531;40447
12201;40447
12475;40448
9897;40448
27234;40448
11376;40449
319;40449
1493;40449
1245;40449
9145;40450
23403;40450
7261;40450
7110;40450
3628;40451
15772;40451
35948;40451
23271;40452
22990;40452
14994;40452
36386;40453
8211;40453
10565;40453
39905;40453
8697;40454
16280;40454
9844;40454
31121;40455
39719;40455
4896;40455
19646;40456
21829;40456
37148;40456
16703;40456
7729;40457
27079;40457
28070;40457
7463;40457
36126;40458
10888;40458
35925;40458
39537;40458
24145;40459
34252;40459
13719;40459
23301;40460
19008;40460
36806;40460
27888;40461
25848;40461
29893;40461
28576;40461
23124;40462
32876;40462
13042;40462
33772;40462
36575;40463
10251;40463
34480;40463
11834;40464
34646;40464
3674;40464
29010;40465
12889;40465
23865;40465
30426;40466
22119;40466
941;40466
24865;40466
28398;40467
4126;40467
28912;40467
31161;40467
16068;40468
317;40468
758;40468
1712;40468
6223;40469
10991;40469
37513;40469
14906;40469
34681;40470
5901;40470
34668;40470
9894;40471
32265;40471
13574;40471
8248;40472
10214;40472
6928;40472
873;40472
15845;40473
30196;40473
31590;40473
25652;40473
31044;40474
12588;40474
8813;40474
11757;40474
26321;40475
26384;40475
35053;40475
3654;40476
29547;40476
22540;40476
21520;40477
36925;40477
602;40477
15928;40477
30086;40478
37927;40478
29928;40478
32061;40478
22243;40479
37928;40479
34757;40479
5764;40480
6591;40480
6914;40480
33444;40480
27050;40481
32269;40481
37633;40481
26719;40482
15446;40482
24946;40482
36197;40483
12122;40483
14449;40483
35354;40483
31224;40484
21008;40484
35948;40484
16103;40485
27669;40485
23729;40485
36472;40485
14030;40486
5548;40486
35227;40486
32666;40486
1546;40487
23938;40487
39711;40487
20626;40487
5717;40488
15469;40488
29456;40488
1758;40489
16216;40489
8071;40489
29387;40489
22324;40490
846;40490
31778;40490
4155;40491
38273;40491
1044;40491
25404;40491
2039;40492
29133;40492
5443;40492
30212;40492
22131;40493
15243;40493
28399;40493
34073;40493
14759;40494
32099;40494
14868;40494
14997;40495
15950;40495
12845;40495
1416;40496
31127;40496
12533;40496
34900;40496
3131;40497
7402;40497
29467;40497
4840;40498
36244;40498
20220;40498
37809;40498
9979;40499
5988;40499
38326;40499
16077;40500
18646;40500
25323;40500
20001;40500
13208;40501
1828;40501
30786;40501
15434;40501
35556;40502
5573;40502
9513;40502
24291;40503
30780;40503
25835;40503
19103;40503
25482;40504
4110;40504
3798;40504
25714;40505
5561;40505
4568;40505
18686;40505
18790;40506
2091;40506
31655;40506
10631;40507
20205;40507
7530;40507
13910;40507
37007;40508
931;40508
3912;40508
3220;40509
30191;40509
3782;40509
552;40509
13169;40510
15547;40510
32231;40510
21725;40511
3131;40511
20503;40511
14049;40511
422;40512
5753;40512
36780;40512
22108;40513
6599;40513
29954;40513
38188;40513
30078;40514
1753;40514
34024;40514
13622;40515
35510;40515
14666;40515
17551;40516
11530;40516
13387;40516
8130;40516
15316;40517
29251;40517
28512;40517
13009;40518
3595;40518
12688;40518
30652;40519
9254;40519
35857;40519
2848;40520
32514;40520
10711;40520
25153;40520
4283;40521
30180;40521
28597;40521
10012;40521
9083;40522
20265;40522
29387;40522
39586;40523
37497;40523
21139;40523
34660;40523
6430;40524
2159;40524
30191;40524
28807;40524
21740;40525
23540;40525
28303;40525
39840;40526
31716;40526
20033;40526
24298;40526
34638;40527
12085;40527
17195;40527
35090;40528
28012;40528
2800;40528
35109;40528
12391;40529
25560;40529
34010;40529
3871;40530
27702;40530
32492;40530
7948;40530
5536;40531
3231;40531
7114;40531
36274;40532
1833;40532
5860;40532
8628;40533
29933;40533
35482;40533
29839;40533
29253;40534
26673;40534
28764;40534
33870;40534
18824;40535
13157;40535
26532;40535
32461;40535
2811;40536
14737;40536
7547;40536
2092;40536
22955;40537
6468;40537
8914;40537
14901;40538
31760;40538
4536;40538
28819;40538
9720;40539
22951;40539
5890;40539
1400;40540
36063;40540
16282;40540
26200;40541
6450;40541
10763;40541
1704;40542
5860;40542
37184;40542
5808;40542
11366;40543
24720;40543
22190;40543
8971;40543
10569;40544
14894;40544
7884;40544
279;40544
18861;40545
39883;40545
39176;40545
18773;40546
29395;40546
30346;40546
21233;40546
32446;40547
20484;40547
27000;40547
20860;40548
34811;40548
28497;40548
32839;40548
23308;40549
38943;40549
33356;40549
15749;40550
8495;40550
38669;40550
15148;40550
30892;40551
13699;40551
37438;40551
37631;40551
1956;40552
30480;40552
38778;40552
37173;40552
6711;40553
33835;40553
37709;40553
7457;40553
34993;40554
31419;40554
35327;40554
16020;40554
2763;40555
36953;40555
31937;40555
12989;40555
16539;40556
39890;40556
5528;40556
34054;40557
23218;40557
29173;40557
31563;40557
4690;40558
11581;40558
21531;40558
8108;40558
13924;40559
13209;40559
27667;40559
10628;40559
4157;40560
21562;40560
2666;40560
38473;40561
29579;40561
13866;40561
18505;40562
6363;40562
18657;40562
33869;40562
5040;40563
29793;40563
9222;40563
16536;40563
6168;40564
31362;40564
11413;40564
6567;40565
30892;40565
29335;40565
6026;40566
34641;40566
12828;40566
556;40567
27620;40567
32597;40567
32300;40568
30767;40568
15535;40568
16461;40569
9106;40569
29440;40569
35935;40570
10466;40570
31436;40570
14868;40570
16526;40571
27242;40571
6258;40571
35820;40572
17984;40572
36413;40572
16203;40573
9894;40573
14910;40573
2420;40573
9508;40574
15772;40574
3449;40574
12886;40575
26863;40575
28352;40575
30616;40575
38295;40576
39974;40576
18943;40576
9112;40576
37602;40577
30307;40577
23027;40577
37864;40577
32333;40578
20016;40578
23852;40578
1906;40579
25922;40579
19470;40579
10624;40579
28410;40580
33415;40580
9712;40580
36818;40581
33192;40581
15830;40581
24753;40582
19494;40582
3945;40582
22010;40583
24298;40583
25276;40583
12055;40583
38448;40584
13085;40584
16045;40584
22162;40585
30776;40585
37641;40585
38792;40585
8094;40586
3119;40586
3861;40586
16542;40587
23755;40587
291;40587
1555;40588
14668;40588
26822;40588
24406;40588
20445;40589
30894;40589
31509;40589
22775;40590
35625;40590
34774;40590
14318;40590
32265;40591
32844;40591
4706;40591
2654;40591
14634;40592
23242;40592
29417;40592
22397;40593
30734;40593
1121;40593
1050;40593
13383;40594
30191;40594
34922;40594
31816;40595
28920;40595
21730;40595
30687;40596
27909;40596
28956;40596
29171;40596
8199;40597
38269;40597
15792;40597
8313;40597
138;40598
37805;40598
24290;40598
35870;40598
24512;40599
10798;40599
36276;40599
4842;40599
35982;40600
32226;40600
5890;40600
5251;40600
13299;40601
9909;40601
16030;40601
22162;40602
39371;40602
23044;40602
24638;40602
4938;40603
30415;40603
30522;40603
5417;40604
11217;40604
37244;40604
29526;40605
33940;40605
9736;40605
9056;40606
34995;40606
